"rocs"
0.624197619906239
0.649692975887375
0.652855960264901
0.700186585485613
0.685993746186699
0.671245015507311
0.638663803581557
0.666338259441708
0.669740473694345
0.639343671114317
0.681407503443805
0.661866963349665
0.664775950085082
0.668805292861501
0.669829745192197
0.685711120957023
0.653440615850787
0.676282501052463
0.680336738227147
0.669404374127501
0.696256092157732
0.652647194434978
0.644821161681305
0.6179233033241
0.655632183908046
0.636288916063589
0.586061462236144
0.683717323881258
0.684632283711685
0.688192322383499
0.661073334030756
0.642068836513281
0.661092715231788
0.687455871969875
0.689259105960265
0.653834083063082
0.658009105960265
0.669060430463576
0.698775103878116
0.60947617424774
0.663065894137288
0.679698362201013
0.659186241610738
0.66696137738483
0.675289936401048
0.675467451523546
0.70300204022151
0.697296626984127
0.649985269566925
0.678418244586254
0.695587675159874
0.666780137981118
0.646138886638036
0.68658940397351
0.67433831990794
0.592003968253968
0.662710501819413
0.617535045782352
0.645607044739188
0.662689409286119
0.614918910249985
0.674097387887657
0.695074503311258
0.655750190403656
0.652527700831025
0.640664113481247
0.667239932027107
0.650863060989643
0.639802955665025
0.697961588311535
0.622506841817187
0.638521999837939
0.683144697147992
0.662940232272684
0.692939212412845
0.66126878130217
0.658060466576002
0.65859346584223
0.66919148199446
0.660902873961219
0.682577718821541
0.674823758204359
0.676759105960265
0.637574847417162
0.649129720853859
0.674600923750101
0.672654085872576
0.650225321166738
0.621945955279289
0.661445857134083
0.639910837950138
0.636879139072848
0.620937726942629
0.652065834051681
0.658824144785019
0.688671714361741
0.642503706270818
0.66772964144046
0.667805145046524
0.696771523178808
0.663285248953001
0.654196959682749
0.678827361563518
0.670753286147624
0.639564808034313
0.649214460036608
0.616618377483444
0.639460099856139
0.698054852644225
0.65951821386604
0.628687761749651
0.625856816450876
0.630484360288733
0.667870826491516
0.646576879910213
0.705777489668584
0.672729058234312
0.680003741114852
0.647044519266741
0.621550371377759
0.701820117519399
0.702068965517241
0.645670869835415
0.662375827814569
0.664022171447914
0.632639397426509
0.670813235169671
0.647819063004847
0.636192366907058
0.654003669180735
0.659195816804904
0.68738063407181
0.632944063637133
0.62856499396024
0.668840223902583
0.653574165298303
0.672787979966611
0.652628268705097
0.691073357556712
0.680873015873016
0.665545741836156
0.681002349890608
0.603259423049362
0.68433575677462
0.663196849030471
0.688675961755011
0.683666234502877
0.720952140247685
0.656812673130194
0.610224411603722
0.65198376665493
0.659220092531395
0.665948320954075
0.677999790773093
0.706357997341604
0.684120335110434
0.68985425896598
0.697660150630448
0.607310589277802
0.655518974181251
0.657519841269841
0.659071676398409
0.67419061634349
0.677930953222576
0.668401451489687
0.65608228980322
0.613100165562914
0.670096447669977
0.640867171104565
0.661106990357436
0.621233443708609
0.656511680281719
0.689884279690105
0.674033708775626
0.696259073143495
0.676618893189664
0.679663666870043
0.647156752712308
0.665981276760444
0.635529804576255
0.671924603174603
0.632502069536424
0.650890565450727
0.694852941176471
0.670699997952624
0.713079637096774
0.659545977612721
0.650963290543169
0.703908012160439
0.649338647259285
0.621181427761122
0.657115650969529
0.657451189749848
0.70026377096209
0.696670988407566
0.684204958957434
0.627380045696877
